id,texto,label
607,"Me siento frustrado y solo en el grupo de Cálculo Avanzado debido a que explica de forma confusa y encima grita si le preguntas algo, ya me dio dolor de cabeza de tanto estresarme.",1
608,"Felizmente el profesor de Metodologías Ágiles porque explica con ejemplos reales de la industria peruana, es un crack el profe nomás.",0
609,"Qué abuso total lo que hace el ingeniero en Costos y Presupuestos debido a que acumula demasiada teoría pesada y monótona que no se entiende, ¡esto es un infierno total!",1
610,"Qué abuso total lo que hace el ingeniero en Metodologías Ágiles debido a que nadie en mi grupo ayuda y tengo que hacer todo solo, voy a colapsar si sigo así ps.",1
611,"Estoy un tantito agotadita por la cantidad de conceptos abstractos que revisamos hoy en el laboratorio de computación, asumo que es parte del ritmo universitario pero se siente el desgaste físico.",1
612,"Siento que me voy a jalar el curso de Redes y Conectividad debido a que acumula demasiada teoría pesada y monótona que no se entiende, mis patas ya abandonaron el curso por completo.",1
613,Me fascina la brillante metodología del ingeniero que consiste en leer las diapositivas institucionales durante dos horas seguidas para luego asignar un laboratorio sumamente complejo basado en temas no desarrollados.,1
614,El solucionario de la última práctica calificada de Costos ya se encuentra disponible para todos los alumnos interesados.,0
615,Me parece maravilloso asistir a las clases magistrales de las siete de la mañana de cálculo avanzado durante la temporada de invierno limeño en el campus principal.,0
616,"Me siento frustrado y solo en el grupo de Sistemas Operativos debido a que cambia los criterios de evaluación a última hora siempre, no duermo nada y lloro de frustración.",1
617,"La sobrecarga de trabajos me está matando en Arquitectura de Computadoras debido a que cambia los criterios de evaluación a última hora siempre, ¡esto es un infierno total!",1
618,"El ingeniero explica excelente los temas de Inteligencia Artificial porque deja tiempo suficiente para terminar las tareas programadas, así da gusto estudiar de verdad.",0
619,"Es imposible avanzar con tanta presión en Álgebra Lineal debido a que nos tiró un cague total en la última práctica calificada, mis patas ya abandonaron el curso por completo.",1
620,"No hay mucha carga esta semana en Estructuras de Datos porque hace que los temas difíciles parezcan súper sencillos, es un gran aporte para la carrera.",0
621,"La metodología del curso exige mucha participación, te mantiene atento aunque a veces canse un poco.",0
622,"Siento que me voy a jalar el curso de Introducción a la Computación debido a que acumula demasiada teoría pesada y monótona que no se entiende, ya me dio dolor de cabeza de tanto estresarme.",1
623,"El ciclo va bastante relajado con Programación Orientada a Objetos porque explica paso a paso todo el silabo sin correr, es un gran aporte para la carrera.",0
624,"Todo tranquilo en el curso de Metodologías Ágiles porque no se complica con calificaciones extremas ni sorpresas, recomiendo matricularse con él de todas maneras.",0
625,"Entendí perfectamente cada uno de los conceptos de diseño lógico expuestos en la pizarra multimedia, pero al abrir el examen escrito me percaté de que el nivel exigido era abismalmente superior.",1
626,Nos informaron que el trabajo final debe entregarse impreso y anillado mañana antes de las ocho de la mañana.,1
627,"Ya no doy más con las entregas de Álgebra Lineal debido a que deja proyectos larguísimos de un día para otro sin avisar, estoy al borde del colapso emocional.",1
628,"La sobrecarga de trabajos me está matando en Gestión de Proyectos debido a que explica de forma confusa y encima grita si le preguntas algo, estoy al borde del colapso emocional.",1
629,"Falta definir unos pequeños detalles organizacionales en el grupo de investigación antes de la presentación final frente al ingeniero, asumimos que nos tomará unos veinte minutos de coordinación por chat.",0
630,El nivel de los ejercicios de Álgebra Lineal me genera dudas sobre si estoy realmente preparado para la PC1.,1
631,"Ya no doy más con las entregas de Arquitectura de Computadoras debido a que explica de forma confusa y encima grita si le preguntas algo, ya me dio dolor de cabeza de tanto estresarme.",1
632,"Estoy recontra quemado por culpa de Estadística Aplicada debido a que explica de forma confusa y encima grita si le preguntas algo, estoy al borde del colapso emocional.",1
633,"Felizmente el profesor de Investigación de Operaciones porque explica con ejemplos reales de la industria peruana, todo bajo control por el momento.",0
634,"El ingeniero explica excelente los temas de Programación Orientada a Objetos porque hace que los temas difíciles parezcan súper sencillos, así que voy con confianza al examen.",0
635,"Nos exigieron presentar la documentación completa del sistema de información en formato impreso sin previo aviso. Eso arruinó la planificación financiera del mes; antes la universidad priorizaba lo digital, ahora nos imponen gastos imprevistos.",1
636,"La sobrecarga de trabajos me está matando en Cálculo Avanzado debido a que cambia los criterios de evaluación a última hora siempre, voy a colapsar si sigo así ps.",1
637,Se me cruzaron dos entregas importantes el mismo día y me genera cierta intranquilidad no terminar ambas bien.,1
638,"El proyecto final requiere investigar herramientas nuevas, lo cual nos quita fines de semana pero es interesante.",0
639,"Es imposible avanzar con tanta presión en Sistemas Operativos debido a que deja proyectos larguísimos de un día para otro sin avisar, no duermo nada y lloro de frustración.",1
640,El profesor de Gestión de Proyectos publicó las notas finales en la plataforma de la universidad hoy por la tarde.,0
641,El docente demuestra una gran confianza en las capacidades autónomas de los estudiantes al dejarnos resolver la guía de ejercicios complejos sin explicaciones teóricas previas en la pizarra.,0
642,"El ciclo va bastante relajado con Gestión de Proyectos porque deja tiempo suficiente para terminar las tareas programadas, así que voy con confianza al examen.",0
643,El examen final presencial incluyó tres teoremas complejos de optimización estocástica que no figuraban en el silabo oficial. Enfrentar aquello en la hoja en blanco causó un desconcierto generalizado en el aula; antes confiaba en mis conocimientos.,1
644,"El ciclo va bastante relajado con Química General porque dicta de manera muy didáctica y responde dudas, todo bajo control por el momento.",0
645,"Todo tranquilo en el curso de Sistemas Operativos porque dicta de manera muy didáctica y responde dudas, es un crack el profe nomás.",0
646,"Tengo tres prácticas acumuladas esta semana de Introducción a la Computación debido a que sus exámenes no tienen nada que ver con lo avanzado en clase, voy a colapsar si sigo así ps.",1
647,"La sobrecarga de trabajos me está matando en Investigación de Operaciones debido a que cambia los criterios de evaluación a última hora siempre, mis patas ya abandonaron el curso por completo.",1
648,"Todo tranquilo en el curso de Estructuras de Datos porque hace que los temas difíciles parezcan súper sencillos, así que voy con confianza al examen.",0
649,"Las clases de hoy sobre Introducción a la Computación porque no se complica con calificaciones extremas ni sorpresas, es un crack el profe nomás.",0
650,"Es imposible avanzar con tanta presión en Gestión de Proyectos debido a que cambia los criterios de evaluación a última hora siempre, voy a colapsar si sigo así ps.",1
651,La universidad eliminó el financiamiento asignado para las licencias del software de simulación industrial que utilizábamos en el laboratorio de ingeniería de sistemas. Trabajar sin esa herramienta tecnológica clave retrasa el desarrollo de las tesis de grado obligatorias.,1
652,"No hay mucha carga esta semana en Base de Datos porque no se complica con calificaciones extremas ni sorpresas, es un crack el profe nomás.",0
653,"El ciclo va bastante relajado con Inteligencia Artificial porque explica paso a paso todo el silabo sin correr, así da gusto estudiar de verdad.",0
654,"Hubo un ligero retraso en la publicación de las notas del examen parcial por parte del departamento académico, tampoco es para alarmarse ya que el sistema suele regularizarse en un par de días.",0
655,El enunciado de la práctica calificada de física aplicada contenía múltiples contradicciones en los datos de las variables principales. Intentar descifrar aquello consumió la mitad del tiempo asignado para la resolución del examen individual por la tarde.,1
656,"El profesor siempre muestra una excelente disposición para responder consultas mediante el correo electrónico institucional, pero sus respuestas detalladas llegan cuando la fecha límite de entrega ya ha expirado por completo.",1
657,"Por fin entendí la teoría compleja de Metodologías Ágiles porque maneja un nivel intermedio que permite aprender bien, es un gran aporte para la carrera.",0
658,"Siento que me voy a jalar el curso de Sistemas Operativos debido a que sus exámenes no tienen nada que ver con lo avanzado en clase, una palteada total este ciclo académico.",1
659,"Tengo una ansiedad terrible por el parcial de Diseño de Sistemas debido a que explica de forma confusa y encima grita si le preguntas algo, no duermo nada y lloro de frustración.",1
660,"Todo tranquilo en el curso de Introducción a la Computación porque explica paso a paso todo el silabo sin correr, salí muy bien en la última práctica calificada.",0
661,"Buenísima la clase de laboratorio en Química General porque dicta de manera muy didáctica y responde dudas, es un crack el profe nomás.",0
662,"Tengo tres prácticas acumuladas esta semana de Inteligencia Artificial debido a que explica de forma confusa y encima grita si le preguntas algo, ¡esto es un infierno total!",1
663,"El ingeniero explica excelente los temas de Arquitectura de Computadoras porque no se complica con calificaciones extremas ni sorpresas, así da gusto estudiar de verdad.",0
664,"Buenísima la clase de laboratorio en Base de Datos porque deja tiempo suficiente para terminar las tareas programadas, así da gusto estudiar de verdad.",0
665,"Qué abuso total lo que hace el ingeniero en Álgebra Lineal debido a que cambia los criterios de evaluación a última hora siempre, ¡esto es un infierno total!",1
666,"Me siento frustrado y solo en el grupo de Programación Orientada a Objetos debido a que nadie en mi grupo ayuda y tengo que hacer todo solo, ya me dio dolor de cabeza de tanto estresarme.",1
667,"Las evaluaciones de Costos son semanales, lo que obliga a estar repasando constantemente las fórmulas matemáticas.",0
668,"Se siente el cambio de ritmo en este ciclo universitario, requiere más horas de biblioteca que el anterior.",0
669,"Me gusta bastante la metodología de Ingeniería de Software porque explica paso a paso todo el silabo sin correr, mis patas y yo aprobamos fijos.",0
670,"Estoy recontra quemado por culpa de Inteligencia Artificial debido a que nos tiró un cague total en la última práctica calificada, qué roche jalarme por segunda vez esto.",1
671,"Todo tranquilo en el curso de Sistemas Operativos porque explica con ejemplos reales de la industria peruana, es un crack el profe nomás.",0
672,"Todo tranquilo en el curso de Física II porque dicta de manera muy didáctica y responde dudas, así que voy con confianza al examen.",0
673,"Con un buen grupo todo sale bien en Redes y Conectividad porque maneja un nivel intermedio que permite aprender bien, así que voy con confianza al examen.",0
674,"Es imposible avanzar con tanta presión en Química General debido a que acumula demasiada teoría pesada y monótona que no se entiende, estoy al borde del colapso emocional.",1
675,"Siento que me voy a jalar el curso de Programación Orientada a Objetos debido a que explica de forma confusa y encima grita si le preguntas algo, no duermo nada y lloro de frustración.",1
676,"Tengo una ansiedad terrible por el parcial de Introducción a la Computación debido a que acumula demasiada teoría pesada y monótona que no se entiende, ¡esto es un infierno total!",1
677,"El ciclo va bastante relajado con Arquitectura de Computadoras porque no se complica con calificaciones extremas ni sorpresas, así que voy con confianza al examen.",0
678,"Todo tranquilo en el curso de Redes y Conectividad porque explica con ejemplos reales de la industria peruana, es un crack el profe nomás.",0
679,"El ciclo va bastante relajado con Costos y Presupuestos porque maneja un nivel intermedio que permite aprender bien, es un crack el profe nomás.",0
680,"Felizmente el profesor de Programación Orientada a Objetos porque maneja un nivel intermedio que permite aprender bien, así que voy con confianza al examen.",0
681,"Qué abuso total lo que hace el ingeniero en Base de Datos debido a que sus exámenes no tienen nada que ver con lo avanzado en clase, estoy al borde del colapso emocional.",1
682,"Estoy recontra quemado por culpa de Redes y Conectividad debido a que cambia los criterios de evaluación a última hora siempre, qué roche jalarme por segunda vez esto.",1
683,"Siento que me voy a jalar el curso de Física II debido a que explica de forma confusa y encima grita si le preguntas algo, mis patas ya abandonaron el curso por completo.",1
684,"Por fin entendí la teoría compleja de Introducción a la Computación porque maneja un nivel intermedio que permite aprender bien, así da gusto estudiar de verdad.",0
685,"Me gusta bastante la metodología de Investigación de Operaciones porque explica con ejemplos reales de la industria peruana, salí muy bien en la última práctica calificada.",0
686,"Ya no doy más con las entregas de Inteligencia Artificial debido a que nos tiró un cague total en la última práctica calificada, ya me dio dolor de cabeza de tanto estresarme.",1
687,"Mi salud está empeorando por culpa de las amanecidas en Investigación de Operaciones debido a que acumula demasiada teoría pesada y monótona que no se entiende, una palteada total este ciclo académico.",1
688,"El docente de cálculo avanzado nos entregó las calificaciones del segundo examen parcial esta mañana. Ver aquello afectó mi concentración para el resto de las clases del día; el semestre pasado obtuve mejores notas, hoy me siento estancado.",1
689,El jurado calificador modificó los estándares métricos de la sustentación del proyecto de software diez minutos antes de ingresar al auditorio. Ese cambio drástico de último minuto desestabilizó la estrategia de exposición que preparamos durante meses de trabajo.,1
690,Resulta sumamente reconfortante para el estudiante comprobar que la plataforma virtual de la universidad colapsa sistemáticamente cada vez que se aproxima la hora de cierre para la entrega de los proyectos finales de sistemas.,1
691,"Siento el cuerpo un poquito pesado al momento de repasar los teoremas analíticos de cálculo avanzado, imagino que la acumulación de entregas continuas está cobrando su pequeña factura física de momento.",1
692,El ingeniero muestra una gran consideración por nuestro tiempo libre al publicar las pautas metodológicas de la monografía final el día viernes por la noche a través del aula virtual.,0
693,"Por fin entendí la teoría compleja de Investigación de Operaciones porque maneja un nivel intermedio que permite aprender bien, recomiendo matricularse con él de todas maneras.",0
694,"Buenísima la clase de laboratorio en Base de Datos porque organiza los grupos de forma equitativa para avanzar tranquilos, recomiendo matricularse con él de todas maneras.",0
695,"No hay mucha carga esta semana en Cálculo I porque deja tiempo suficiente para terminar las tareas programadas, es un gran aporte para la carrera.",0
696,"Las clases de hoy sobre Sistemas Operativos porque hace que los temas difíciles parezcan súper sencillos, todo bajo control por el momento.",0
697,Tengo un dolorcito de cuello que no se quita desde el martes por pasar la madrugada entera redactando los capítulos del marco teórico del sistema de información que nos pidió el ingeniero.,1
698,"No hay mucha carga esta semana en Arquitectura de Computadoras porque deja tiempo suficiente para terminar las tareas programadas, todo bajo control por el momento.",0
699,Las evaluaciones continuas hacen que no pueda desconectarme por completo de las responsabilidades académicas.,1
700,"Felizmente el profesor de Estructuras de Datos porque maneja un nivel intermedio que permite aprender bien, recomiendo matricularse con él de todas maneras.",0
701,El profesor de Estructuras de Datos realiza preguntas orales aleatorias con nota al inicio de cada clase teórica.,1
702,"Logré obtener la calificación más alta del salón en la última entrega del proyecto de software, pero el costo físico implicó tres días seguidos sin dormir adecuadamente y un desgaste general.",1
703,"Buenísima la clase de laboratorio en Inteligencia Artificial porque maneja un nivel intermedio que permite aprender bien, así da gusto estudiar de verdad.",0
704,"La sobrecarga de trabajos me está matando en Diseño de Sistemas debido a que deja proyectos larguísimos de un día para otro sin avisar, qué roche jalarme por segunda vez esto.",1
705,"Es imposible avanzar con tanta presión en Arquitectura de Computadoras debido a que cambia los criterios de evaluación a última hora siempre, mis patas ya abandonaron el curso por completo.",1
706,"La sobrecarga de trabajos me está matando en Diseño de Sistemas debido a que explica de forma confusa y encima grita si le preguntas algo, mis patas ya abandonaron el curso por completo.",1
707,"Las clases de hoy sobre Ingeniería de Software porque deja tiempo suficiente para terminar las tareas programadas, es un crack el profe nomás.",0
708,"Qué abuso total lo que hace el ingeniero en Costos y Presupuestos debido a que deja proyectos larguísimos de un día para otro sin avisar, ¡esto es un infierno total!",1
709,"Ya no doy más con las entregas de Introducción a la Computación debido a que nadie en mi grupo ayuda y tengo que hacer todo solo, no duermo nada y lloro de frustración.",1
710,Para aprobar el curso de Metodologías Ágiles se requiere una asistencia mínima del ochenta por ciento a los talleres.,0
711,"Con un buen grupo todo sale bien en Física II porque maneja un nivel intermedio que permite aprender bien, es un crack el profe nomás.",0
712,"Mi salud está empeorando por culpa de las amanecidas en Programación Orientada a Objetos debido a que califica de forma recontra estricta e injusta a todos, voy a colapsar si sigo así ps.",1
713,Es un detalle conmovedor que el docente decida actualizar la rúbrica del trabajo de investigación final a las once de la noche del día anterior a la presentación oficial programada ante la facultad de ingeniería.,1
714,"La sobrecarga de trabajos me está matando en Diseño de Sistemas debido a que acumula demasiada teoría pesada y monótona que no se entiende, voy a colapsar si sigo así ps.",1
715,"Hay cierta presión por los entregables de fin de mes, pero el grupo está respondiendo de forma coordinada.",0
716,El cronograma del curso está muy ajustado y siento que no nos dará el tiempo para repasar todo.,1
717,Es un verdadero placer coordinar un informe técnico de treinta páginas con un equipo de trabajo donde tres de los integrantes decidieron desaparecer por completo del mapa desde el inicio del semestre académico.,1
718,"El examen final cubrirá todo el contenido del semestre, hay que repasar con tiempo para asegurar la nota.",0
719,"Me siento frustrado y solo en el grupo de Costos y Presupuestos debido a que acumula demasiada teoría pesada y monótona que no se entiende, una palteada total este ciclo académico.",1
720,"El ciclo va bastante relajado con Programación Orientada a Objetos porque maneja un nivel intermedio que permite aprender bien, es un gran aporte para la carrera.",0
